/Users/jinwookkim/projects/ml_model/.venv/lib/python3.13/site-packages/torch/utils/data/dataloader.py:692: UserWarning: 'pin_memory' argument is set as true but not supported on MPS now, device pinned memory won't be used.
  warnings.warn(warn_msg)
Starting EfficientNet training script...
--- Model Initialization (EfficientNet) ---
Using device: mps
Creating EfficientNet model 'timm/efficientnet_b0.ra_in1k' with 101 output classes...
--- Dataset Loading (EfficientNet) ---
Checking for Food-101 dataset...
Image transformations created.
Loading Food-101 dataset using torchvision...
Food-101 dataset loaded. Using a subset of 500 samples for this demo.
Loading checkpoint from ./trained_models/efficientnet_checkpoint.pth
Resuming training from epoch 4
Model, optimizer, and criterion initialized.
Epoch [15/124], Batch [39/125] [######--------------] 31.2%, Loss: 0.0422
Epoch [15/124], Batch [40/125] [######--------------] 32.0%, Loss: 0.1476
Epoch [15/124], Batch [41/125] [######--------------] 32.8%, Loss: 0.0685
Epoch [15/124], Batch [42/125] [######--------------] 33.6%, Loss: 0.0316
Epoch [15/124], Batch [43/125] [######--------------] 34.4%, Loss: 0.0949
Epoch [15/124], Batch [44/125] [#######-------------] 35.2%, Loss: 0.7606
Epoch [15/124], Batch [45/125] [#######-------------] 36.0%, Loss: 0.0529
Epoch [15/124], Batch [46/125] [#######-------------] 36.8%, Loss: 0.2925
Epoch [15/124], Batch [47/125] [#######-------------] 37.6%, Loss: 0.0132
Epoch [15/124], Batch [48/125] [#######-------------] 38.4%, Loss: 0.0449
Epoch [15/124], Batch [49/125] [#######-------------] 39.2%, Loss: 0.0881
Epoch [15/124], Batch [50/125] [########------------] 40.0%, Loss: 0.0077
Epoch [15/124], Batch [51/125] [########------------] 40.8%, Loss: 0.0734
Epoch [15/124], Batch [52/125] [########------------] 41.6%, Loss: 0.1636
Epoch [15/124], Batch [53/125] [########------------] 42.4%, Loss: 0.0420
Epoch [15/124], Batch [54/125] [########------------] 43.2%, Loss: 0.0652
Epoch [15/124], Batch [55/125] [########------------] 44.0%, Loss: 0.0410
Epoch [15/124], Batch [56/125] [########------------] 44.8%, Loss: 0.3776
Epoch [15/124], Batch [57/125] [#########-----------] 45.6%, Loss: 0.4599
Epoch [15/124], Batch [58/125] [#########-----------] 46.4%, Loss: 0.8279
Epoch [15/124], Batch [59/125] [#########-----------] 47.2%, Loss: 0.0911
Epoch [15/124], Batch [60/125] [#########-----------] 48.0%, Loss: 0.3366
Epoch [15/124], Batch [61/125] [#########-----------] 48.8%, Loss: 0.0564
Epoch [15/124], Batch [62/125] [#########-----------] 49.6%, Loss: 0.4862
Epoch [15/124], Batch [63/125] [##########----------] 50.4%, Loss: 0.0109
Epoch [15/124], Batch [64/125] [##########----------] 51.2%, Loss: 0.3348
Epoch [15/124], Batch [65/125] [##########----------] 52.0%, Loss: 0.1385
Epoch [15/124], Batch [66/125] [##########----------] 52.8%, Loss: 0.1302
Epoch [15/124], Batch [67/125] [##########----------] 53.6%, Loss: 0.1759
Epoch [15/124], Batch [68/125] [##########----------] 54.4%, Loss: 0.0281
Epoch [15/124], Batch [69/125] [###########---------] 55.2%, Loss: 0.5219
Epoch [15/124], Batch [70/125] [###########---------] 56.0%, Loss: 0.2587
Epoch [15/124], Batch [71/125] [###########---------] 56.8%, Loss: 0.1916
Epoch [15/124], Batch [72/125] [###########---------] 57.6%, Loss: 0.1213
Epoch [15/124], Batch [73/125] [###########---------] 58.4%, Loss: 0.1384
Epoch [15/124], Batch [74/125] [###########---------] 59.2%, Loss: 0.1054
Epoch [15/124], Batch [75/125] [############--------] 60.0%, Loss: 0.0788
Epoch [15/124], Batch [76/125] [############--------] 60.8%, Loss: 0.0041
Epoch [15/124], Batch [77/125] [############--------] 61.6%, Loss: 0.1143
Epoch [15/124], Batch [78/125] [############--------] 62.4%, Loss: 0.0217
Epoch [15/124], Batch [79/125] [############--------] 63.2%, Loss: 0.1196
Epoch [15/124], Batch [80/125] [############--------] 64.0%, Loss: 0.0316
Epoch [15/124], Batch [81/125] [############--------] 64.8%, Loss: 0.0304
Epoch [15/124], Batch [82/125] [#############-------] 65.6%, Loss: 0.3352
Epoch [15/124], Batch [83/125] [#############-------] 66.4%, Loss: 0.1732
Epoch [15/124], Batch [84/125] [#############-------] 67.2%, Loss: 0.2607
Epoch [15/124], Batch [85/125] [#############-------] 68.0%, Loss: 0.0170
Epoch [15/124], Batch [86/125] [#############-------] 68.8%, Loss: 0.0809
Epoch [15/124], Batch [87/125] [#############-------] 69.6%, Loss: 0.2838
Epoch [15/124], Batch [88/125] [##############------] 70.4%, Loss: 0.0042
Epoch [15/124], Batch [89/125] [##############------] 71.2%, Loss: 1.0480
Epoch [15/124], Batch [90/125] [##############------] 72.0%, Loss: 0.0020
Epoch [15/124], Batch [91/125] [##############------] 72.8%, Loss: 0.0729
Epoch [15/124], Batch [92/125] [##############------] 73.6%, Loss: 0.2853
Epoch [15/124], Batch [93/125] [##############------] 74.4%, Loss: 0.0120
Epoch [15/124], Batch [94/125] [###############-----] 75.2%, Loss: 0.6671
Epoch [15/124], Batch [95/125] [###############-----] 76.0%, Loss: 0.0919
Epoch [15/124], Batch [96/125] [###############-----] 76.8%, Loss: 0.0100
Epoch [15/124], Batch [97/125] [###############-----] 77.6%, Loss: 0.0775
Epoch [15/124], Batch [98/125] [###############-----] 78.4%, Loss: 0.1335
Epoch [15/124], Batch [99/125] [###############-----] 79.2%, Loss: 1.1632
Epoch [15/124], Batch [100/125] [################----] 80.0%, Loss: 0.1470
Epoch [15/124], Batch [101/125] [################----] 80.8%, Loss: 0.1986
Epoch [15/124], Batch [102/125] [################----] 81.6%, Loss: 0.0522
Epoch [15/124], Batch [103/125] [################----] 82.4%, Loss: 0.2399
Epoch [15/124], Batch [104/125] [################----] 83.2%, Loss: 0.4056
Epoch [15/124], Batch [105/125] [################----] 84.0%, Loss: 0.1637
Epoch [15/124], Batch [106/125] [################----] 84.8%, Loss: 0.5067
Epoch [15/124], Batch [107/125] [#################---] 85.6%, Loss: 0.1387
Epoch [15/124], Batch [108/125] [#################---] 86.4%, Loss: 0.1261
Epoch [15/124], Batch [109/125] [#################---] 87.2%, Loss: 0.0908
Epoch [15/124], Batch [110/125] [#################---] 88.0%, Loss: 0.5860
Epoch [15/124], Batch [111/125] [#################---] 88.8%, Loss: 0.1236
Epoch [15/124], Batch [112/125] [#################---] 89.6%, Loss: 0.1787
Epoch [15/124], Batch [113/125] [##################--] 90.4%, Loss: 0.0423
Epoch [15/124], Batch [114/125] [##################--] 91.2%, Loss: 0.4491
Epoch [15/124], Batch [115/125] [##################--] 92.0%, Loss: 1.0984
Epoch [15/124], Batch [116/125] [##################--] 92.8%, Loss: 0.1460
Epoch [15/124], Batch [117/125] [##################--] 93.6%, Loss: 0.4482
Epoch [15/124], Batch [118/125] [##################--] 94.4%, Loss: 1.0509
Epoch [15/124], Batch [119/125] [###################-] 95.2%, Loss: 0.0473
Epoch [15/124], Batch [120/125] [###################-] 96.0%, Loss: 0.6961
Epoch [15/124], Batch [121/125] [###################-] 96.8%, Loss: 0.0227
Epoch [15/124], Batch [122/125] [###################-] 97.6%, Loss: 0.0326
Epoch [15/124], Batch [123/125] [###################-] 98.4%, Loss: 0.3105
Epoch [15/124], Batch [124/125] [###################-] 99.2%, Loss: 0.1878
Epoch [15/124], Batch [125/125] [####################] 100.0%, Loss: 0.9386
Epoch [15/124] finished. Average Loss: 0.2114
Training Accuracy: 98.20%
--- Saving checkpoint for epoch 15 ---
Checkpoint saved to ./trained_models/efficientnet_checkpoint.pth

Epoch [16/124], Batch [1/125] [--------------------] 0.8%, Loss: 0.3643
Epoch [16/124], Batch [2/125] [--------------------] 1.6%, Loss: 0.0876
Epoch [16/124], Batch [3/125] [--------------------] 2.4%, Loss: 0.2352
Epoch [16/124], Batch [4/125] [--------------------] 3.2%, Loss: 0.3751
Epoch [16/124], Batch [5/125] [--------------------] 4.0%, Loss: 0.0326
Epoch [16/124], Batch [6/125] [--------------------] 4.8%, Loss: 0.0733
Epoch [16/124], Batch [7/125] [#-------------------] 5.6%, Loss: 0.1306
Epoch [16/124], Batch [8/125] [#-------------------] 6.4%, Loss: 0.0403
Epoch [16/124], Batch [9/125] [#-------------------] 7.2%, Loss: 0.2391
Epoch [16/124], Batch [10/125] [#-------------------] 8.0%, Loss: 0.2407
Epoch [16/124], Batch [11/125] [#-------------------] 8.8%, Loss: 0.2890
Epoch [16/124], Batch [12/125] [#-------------------] 9.6%, Loss: 0.1962
Epoch [16/124], Batch [13/125] [##------------------] 10.4%, Loss: 0.3553
Epoch [16/124], Batch [14/125] [##------------------] 11.2%, Loss: 0.0324
Epoch [16/124], Batch [15/125] [##------------------] 12.0%, Loss: 0.0684
Epoch [16/124], Batch [16/125] [##------------------] 12.8%, Loss: 0.0964
Epoch [16/124], Batch [17/125] [##------------------] 13.6%, Loss: 0.0427
Epoch [16/124], Batch [18/125] [##------------------] 14.4%, Loss: 0.0171
Epoch [16/124], Batch [19/125] [###-----------------] 15.2%, Loss: 0.1342
Epoch [16/124], Batch [20/125] [###-----------------] 16.0%, Loss: 0.5159
Epoch [16/124], Batch [21/125] [###-----------------] 16.8%, Loss: 0.0302
Epoch [16/124], Batch [22/125] [###-----------------] 17.6%, Loss: 0.0532
Epoch [16/124], Batch [23/125] [###-----------------] 18.4%, Loss: 0.2515
Epoch [16/124], Batch [24/125] [###-----------------] 19.2%, Loss: 0.1886
Epoch [16/124], Batch [25/125] [####----------------] 20.0%, Loss: 0.3075
Epoch [16/124], Batch [26/125] [####----------------] 20.8%, Loss: 0.2694
Epoch [16/124], Batch [27/125] [####----------------] 21.6%, Loss: 0.0960
Epoch [16/124], Batch [28/125] [####----------------] 22.4%, Loss: 0.6142
Epoch [16/124], Batch [29/125] [####----------------] 23.2%, Loss: 0.0491
Epoch [16/124], Batch [30/125] [####----------------] 24.0%, Loss: 1.6708
Epoch [16/124], Batch [31/125] [####----------------] 24.8%, Loss: 0.0970
Epoch [16/124], Batch [32/125] [#####---------------] 25.6%, Loss: 1.7243
Epoch [16/124], Batch [33/125] [#####---------------] 26.4%, Loss: 0.3399
Epoch [16/124], Batch [34/125] [#####---------------] 27.2%, Loss: 0.0913
Epoch [16/124], Batch [35/125] [#####---------------] 28.0%, Loss: 0.1931
Epoch [16/124], Batch [36/125] [#####---------------] 28.8%, Loss: 0.0981
Epoch [16/124], Batch [37/125] [#####---------------] 29.6%, Loss: 0.4336
Epoch [16/124], Batch [38/125] [######--------------] 30.4%, Loss: 0.1686
Epoch [16/124], Batch [39/125] [######--------------] 31.2%, Loss: 0.3854
Epoch [16/124], Batch [40/125] [######--------------] 32.0%, Loss: 0.0839
Epoch [16/124], Batch [41/125] [######--------------] 32.8%, Loss: 0.1368
Epoch [16/124], Batch [42/125] [######--------------] 33.6%, Loss: 0.0994
Epoch [16/124], Batch [43/125] [######--------------] 34.4%, Loss: 1.4092
Epoch [16/124], Batch [44/125] [#######-------------] 35.2%, Loss: 0.0451
Epoch [16/124], Batch [45/125] [#######-------------] 36.0%, Loss: 0.0981
Epoch [16/124], Batch [46/125] [#######-------------] 36.8%, Loss: 0.1963
Epoch [16/124], Batch [47/125] [#######-------------] 37.6%, Loss: 0.4891
Epoch [16/124], Batch [48/125] [#######-------------] 38.4%, Loss: 0.0360
Epoch [16/124], Batch [49/125] [#######-------------] 39.2%, Loss: 0.6017
Epoch [16/124], Batch [50/125] [########------------] 40.0%, Loss: 0.3723
Epoch [16/124], Batch [51/125] [########------------] 40.8%, Loss: 0.2922
Epoch [16/124], Batch [52/125] [########------------] 41.6%, Loss: 0.1240
Epoch [16/124], Batch [53/125] [########------------] 42.4%, Loss: 0.3604
Epoch [16/124], Batch [54/125] [########------------] 43.2%, Loss: 0.2216
Epoch [16/124], Batch [55/125] [########------------] 44.0%, Loss: 0.4957
Epoch [16/124], Batch [56/125] [########------------] 44.8%, Loss: 0.0718
Epoch [16/124], Batch [57/125] [#########-----------] 45.6%, Loss: 0.0310
Epoch [16/124], Batch [58/125] [#########-----------] 46.4%, Loss: 0.8198
Epoch [16/124], Batch [59/125] [#########-----------] 47.2%, Loss: 0.7731
Epoch [16/124], Batch [60/125] [#########-----------] 48.0%, Loss: 0.0561
Epoch [16/124], Batch [61/125] [#########-----------] 48.8%, Loss: 0.2068
Epoch [16/124], Batch [62/125] [#########-----------] 49.6%, Loss: 1.2918
Epoch [16/124], Batch [63/125] [##########----------] 50.4%, Loss: 0.0788
Epoch [16/124], Batch [64/125] [##########----------] 51.2%, Loss: 0.2446
Epoch [16/124], Batch [65/125] [##########----------] 52.0%, Loss: 0.0489
Epoch [16/124], Batch [66/125] [##########----------] 52.8%, Loss: 0.0106
Epoch [16/124], Batch [67/125] [##########----------] 53.6%, Loss: 0.1045
Epoch [16/124], Batch [68/125] [##########----------] 54.4%, Loss: 0.0663
Epoch [16/124], Batch [69/125] [###########---------] 55.2%, Loss: 0.2010
Epoch [16/124], Batch [70/125] [###########---------] 56.0%, Loss: 0.0227
Epoch [16/124], Batch [71/125] [###########---------] 56.8%, Loss: 0.0569
Epoch [16/124], Batch [72/125] [###########---------] 57.6%, Loss: 0.1040
Epoch [16/124], Batch [73/125] [###########---------] 58.4%, Loss: 0.0628
Epoch [16/124], Batch [74/125] [###########---------] 59.2%, Loss: 0.3835
Epoch [16/124], Batch [75/125] [############--------] 60.0%, Loss: 0.0556
Epoch [16/124], Batch [76/125] [############--------] 60.8%, Loss: 0.2032
Epoch [16/124], Batch [77/125] [############--------] 61.6%, Loss: 0.0494
Epoch [16/124], Batch [78/125] [############--------] 62.4%, Loss: 0.1483
Epoch [16/124], Batch [79/125] [############--------] 63.2%, Loss: 0.0268
Epoch [16/124], Batch [80/125] [############--------] 64.0%, Loss: 0.1106
Epoch [16/124], Batch [81/125] [############--------] 64.8%, Loss: 0.0389
Epoch [16/124], Batch [82/125] [#############-------] 65.6%, Loss: 0.1223
Epoch [16/124], Batch [83/125] [#############-------] 66.4%, Loss: 0.1777
Epoch [16/124], Batch [84/125] [#############-------] 67.2%, Loss: 0.0581
Epoch [16/124], Batch [85/125] [#############-------] 68.0%, Loss: 0.0046
Epoch [16/124], Batch [86/125] [#############-------] 68.8%, Loss: 0.0138
Epoch [16/124], Batch [87/125] [#############-------] 69.6%, Loss: 0.1139
Epoch [16/124], Batch [88/125] [##############------] 70.4%, Loss: 0.3491
Epoch [16/124], Batch [89/125] [##############------] 71.2%, Loss: 0.3703
Epoch [16/124], Batch [90/125] [##############------] 72.0%, Loss: 0.1033
Epoch [16/124], Batch [91/125] [##############------] 72.8%, Loss: 0.1856
Epoch [16/124], Batch [92/125] [##############------] 73.6%, Loss: 0.0631
Epoch [16/124], Batch [93/125] [##############------] 74.4%, Loss: 0.3545
Epoch [16/124], Batch [94/125] [###############-----] 75.2%, Loss: 0.2371
Epoch [16/124], Batch [95/125] [###############-----] 76.0%, Loss: 0.0522
Epoch [16/124], Batch [96/125] [###############-----] 76.8%, Loss: 0.0455
Epoch [16/124], Batch [97/125] [###############-----] 77.6%, Loss: 0.3232
Epoch [16/124], Batch [98/125] [###############-----] 78.4%, Loss: 0.1789
Epoch [16/124], Batch [99/125] [###############-----] 79.2%, Loss: 0.0494
Epoch [16/124], Batch [100/125] [################----] 80.0%, Loss: 0.0232
Epoch [16/124], Batch [101/125] [################----] 80.8%, Loss: 0.0973
Epoch [16/124], Batch [102/125] [################----] 81.6%, Loss: 0.6505
Epoch [16/124], Batch [103/125] [################----] 82.4%, Loss: 0.4567
Epoch [16/124], Batch [104/125] [################----] 83.2%, Loss: 0.0460
Epoch [16/124], Batch [105/125] [################----] 84.0%, Loss: 0.4472
Epoch [16/124], Batch [106/125] [################----] 84.8%, Loss: 0.0726
Epoch [16/124], Batch [107/125] [#################---] 85.6%, Loss: 0.4441
Epoch [16/124], Batch [108/125] [#################---] 86.4%, Loss: 0.1579
Epoch [16/124], Batch [109/125] [#################---] 87.2%, Loss: 0.1373
Epoch [16/124], Batch [110/125] [#################---] 88.0%, Loss: 0.1917
Epoch [16/124], Batch [111/125] [#################---] 88.8%, Loss: 0.7311
Epoch [16/124], Batch [112/125] [#################---] 89.6%, Loss: 0.8680
Epoch [16/124], Batch [113/125] [##################--] 90.4%, Loss: 0.2028
Epoch [16/124], Batch [114/125] [##################--] 91.2%, Loss: 0.3582
Epoch [16/124], Batch [115/125] [##################--] 92.0%, Loss: 0.1141
Epoch [16/124], Batch [116/125] [##################--] 92.8%, Loss: 0.5439
Epoch [16/124], Batch [117/125] [##################--] 93.6%, Loss: 0.9324
Epoch [16/124], Batch [118/125] [##################--] 94.4%, Loss: 0.0765
Epoch [16/124], Batch [119/125] [###################-] 95.2%, Loss: 0.5014
Epoch [16/124], Batch [120/125] [###################-] 96.0%, Loss: 0.0757
Epoch [16/124], Batch [121/125] [###################-] 96.8%, Loss: 0.2144
Epoch [16/124], Batch [122/125] [###################-] 97.6%, Loss: 0.1416
Epoch [16/124], Batch [123/125] [###################-] 98.4%, Loss: 0.1568
Epoch [16/124], Batch [124/125] [###################-] 99.2%, Loss: 0.0597
Epoch [16/124], Batch [125/125] [####################] 100.0%, Loss: 0.0292
Epoch [16/124] finished. Average Loss: 0.2519
Training Accuracy: 98.20%
--- Saving checkpoint for epoch 16 ---
Checkpoint saved to ./trained_models/efficientnet_checkpoint.pth

Epoch [17/124], Batch [1/125] [--------------------] 0.8%, Loss: 0.4105
Epoch [17/124], Batch [2/125] [--------------------] 1.6%, Loss: 0.1435
Epoch [17/124], Batch [3/125] [--------------------] 2.4%, Loss: 0.0160
Epoch [17/124], Batch [4/125] [--------------------] 3.2%, Loss: 0.0229
Epoch [17/124], Batch [5/125] [--------------------] 4.0%, Loss: 0.7901
Epoch [17/124], Batch [6/125] [--------------------] 4.8%, Loss: 0.9431
Epoch [17/124], Batch [7/125] [#-------------------] 5.6%, Loss: 0.0836
Epoch [17/124], Batch [8/125] [#-------------------] 6.4%, Loss: 0.1057
Epoch [17/124], Batch [9/125] [#-------------------] 7.2%, Loss: 0.0975
Epoch [17/124], Batch [10/125] [#-------------------] 8.0%, Loss: 0.0498
Epoch [17/124], Batch [11/125] [#-------------------] 8.8%, Loss: 0.0161
Epoch [17/124], Batch [12/125] [#-------------------] 9.6%, Loss: 0.0251
Epoch [17/124], Batch [13/125] [##------------------] 10.4%, Loss: 0.0700
Epoch [17/124], Batch [14/125] [##------------------] 11.2%, Loss: 0.0840
Epoch [17/124], Batch [15/125] [##------------------] 12.0%, Loss: 0.0848
Epoch [17/124], Batch [16/125] [##------------------] 12.8%, Loss: 0.4508
Epoch [17/124], Batch [17/125] [##------------------] 13.6%, Loss: 0.0961
Epoch [17/124], Batch [18/125] [##------------------] 14.4%, Loss: 0.0852
Epoch [17/124], Batch [19/125] [###-----------------] 15.2%, Loss: 0.2777
Epoch [17/124], Batch [20/125] [###-----------------] 16.0%, Loss: 0.0721
Epoch [17/124], Batch [21/125] [###-----------------] 16.8%, Loss: 0.3527
Epoch [17/124], Batch [22/125] [###-----------------] 17.6%, Loss: 0.1214
Epoch [17/124], Batch [23/125] [###-----------------] 18.4%, Loss: 1.1085
Epoch [17/124], Batch [24/125] [###-----------------] 19.2%, Loss: 0.1235
Epoch [17/124], Batch [25/125] [####----------------] 20.0%, Loss: 0.0130
Epoch [17/124], Batch [26/125] [####----------------] 20.8%, Loss: 1.1212
Epoch [17/124], Batch [27/125] [####----------------] 21.6%, Loss: 0.8256
Epoch [17/124], Batch [28/125] [####----------------] 22.4%, Loss: 0.0316
Epoch [17/124], Batch [29/125] [####----------------] 23.2%, Loss: 0.1255
Epoch [17/124], Batch [30/125] [####----------------] 24.0%, Loss: 0.3460
Epoch [17/124], Batch [31/125] [####----------------] 24.8%, Loss: 0.9657
Epoch [17/124], Batch [32/125] [#####---------------] 25.6%, Loss: 0.4695
Epoch [17/124], Batch [33/125] [#####---------------] 26.4%, Loss: 0.2543
Epoch [17/124], Batch [34/125] [#####---------------] 27.2%, Loss: 0.0692
Epoch [17/124], Batch [35/125] [#####---------------] 28.0%, Loss: 0.4135
Epoch [17/124], Batch [36/125] [#####---------------] 28.8%, Loss: 0.0183
Epoch [17/124], Batch [37/125] [#####---------------] 29.6%, Loss: 0.1686
Epoch [17/124], Batch [38/125] [######--------------] 30.4%, Loss: 0.3893
Epoch [17/124], Batch [39/125] [######--------------] 31.2%, Loss: 0.4866
